conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,source_file
1.95E+18,Tue Jul 29 14:18:24 +0000 2025,0,@BebySoSweet Jgn lupa kasus pagar laut kasus tom lembong kasus tambang ilegal kasus raja ampat dll. Aduh saking banyaknya gue udah muak banget. Habisnya 1 kasus di up untuk nutupi kasus lainnya. Yg santer nih kasus pembunuhan eh malah dibilang kasus bunuh diri. Asyem beut,1.95E+18,,anomyhae,in,,0,0,0,https://x.com/undefined/status/1950199232788312232,1.45E+18,,rajaAmpat13.csv
1.95E+18,Tue Jul 29 12:51:51 +0000 2025,1,@DarsAlexandra1 never forget #saverajaampat jangan lupa dan jangan ditinggalkan.... usut sampai tuntas!!!,1.95E+18,,DarsAlexandra1,in,,0,0,0,https://x.com/undefined/status/1950177450396143960,1.33E+18,,rajaAmpat13.csv
1.90E+18,Tue Jul 29 12:44:33 +0000 2025,0,Indonesia Gelap! #GagalkanUUTNI #CabutUUTNI #TolakUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #TolakRKUHAP #SupermasiSipil #PerempuanMelawan #SaveRajaAmpat #SavePapua,1.95E+18,,yunohihi,in,,0,1,0,https://x.com/undefined/status/1950175614171750864,1.63E+18,,rajaAmpat13.csv
1.95E+18,Tue Jul 29 08:43:49 +0000 2025,2,15 WNI ada di perbatasan Thailand - Kamboja Ini kata wakil ketua DPR. #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/xBGe2bwVk6,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1950114862493028352/pu/img/_SWEsAJYZWQEec3O.jpg,,in,,0,0,0,https://x.com/undefined/status/1950115029489009142,1.44E+18,,rajaAmpat13.csv
1.95E+18,Tue Jul 29 07:48:26 +0000 2025,1,Pertemuan tersebut menunjukkan perhatian serius Presiden Prabowo terhadap kemandirian energi #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/yBTMSXvKDm,1.95E+18,https://pbs.twimg.com/media/GxAmm9bbUAIJedD.jpg,Kakang_Himmy,in,,0,0,0,https://x.com/undefined/status/1950101093234467153,1.41E+18,,rajaAmpat13.csv
1.95E+18,Tue Jul 29 07:48:22 +0000 2025,1,Presiden Prabowo memanggil Menteri ESDM untuk membahas arah baru kebijakan energi nasional #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/p0V3AETs0H,1.95E+18,https://pbs.twimg.com/media/GxAmmA1bUAAdom3.jpg,Kakang_Himmy,in,,0,1,0,https://x.com/undefined/status/1950101077527056536,1.41E+18,,rajaAmpat13.csv
1.95E+18,Tue Jul 29 07:47:48 +0000 2025,2,Presiden Prabowo memanggil Menteri ESDM bahas strategi energi nasional #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/nloAw966Hi,1.95E+18,https://pbs.twimg.com/media/GxAmdshbUAIvp0z.jpg,,in,,0,1,0,https://x.com/undefined/status/1950100933796385184,1.41E+18,,rajaAmpat13.csv
1.95E+18,Tue Jul 29 06:49:02 +0000 2025,3,Wakil Ketua DPR RI Sufmi Dasco Ahmad membahas kerjasama ekonomi dan pendidikan dengan Delegasi Rusia. #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/O4Xlc2LNV5,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1950086074166104065/pu/img/Ioar658Bg_pAolhB.jpg,,in,,0,0,0,https://x.com/undefined/status/1950086144114171998,1.70E+18,,rajaAmpat13.csv
1.95E+18,Tue Jul 29 06:41:55 +0000 2025,4,DPR apresiasi Malaysia jadi penengah Thailand Kamboja #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/GMfFzzUShU,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1950084252055592960/pu/img/PBjB_drgitQFqbz2.jpg,,in,,0,0,0,https://x.com/undefined/status/1950084352374677865,1.44E+18,,rajaAmpat13.csv
1.95E+18,Tue Jul 29 05:20:50 +0000 2025,3,Kira² siapa sih yg di maksud Pak Prabowo? #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/jEVBy9j5sH,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1950063818555740162/pu/img/2cnZeDktql0QidrE.jpg,,in,,0,0,0,https://x.com/undefined/status/1950063950759952649,1.44E+18,,rajaAmpat13.csv
1.95E+18,Tue Jul 29 04:43:56 +0000 2025,1,@BebySoSweet coba ada yg masih denger berita tambang raja ampat gak...wkwk,1.95E+18,,BebySoSweet,in,,0,2,0,https://x.com/undefined/status/1950054664470483125,1.79E+18,,rajaAmpat13.csv
1.95E+18,Tue Jul 29 04:24:55 +0000 2025,1,Surat itu menjadi pengingat bagi Presiden Prabowo dan jajaran pemerintah #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/KKbA27Yfjz,1.95E+18,https://pbs.twimg.com/media/Gw_4BV6a0AAd02z.jpg,Gadis_Desa19,in,,0,0,0,https://x.com/undefined/status/1950049875451650297,1.70E+18,,rajaAmpat13.csv
1.95E+18,Tue Jul 29 04:24:44 +0000 2025,1,Presiden Prabowo baca surat dari siswa sekolah rakyat.... #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/KMtID0Esl1,1.95E+18,https://pbs.twimg.com/media/Gw_3_EebUAA0uWK.jpg,,in,,0,1,0,https://x.com/undefined/status/1950049829779861783,1.70E+18,,rajaAmpat13.csv
1.95E+18,Tue Jul 29 04:15:00 +0000 2025,4,Presiden Prabowo cetak pemimpin ekonomi global lewat 82 profesional muda. #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/vTBOBtcJhT,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1950047019676160000/pu/img/uSgNYsWOyPDhcAb5.jpg,,in,,0,0,0,https://x.com/undefined/status/1950047379664601088,1.44E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 13:25:28 +0000 2025,0,Podcast LPEM kali ini mengulas kerusakan lingkungan yang terpantau lewat citra satelit reklamasi pasca-tambang peran dana jaminan dan teknologi serta pentingnya penegakan hukum yang sesuai. Raja Ampat yang sudah mengalami kerusakan menjadi contoh nyata terdekat pentingnya,1.95E+18,,LPEMFEBUI,in,,0,0,0,https://x.com/undefined/status/1949823523415036191,1569883093,,rajaAmpat13.csv
1.90E+18,Mon Jul 28 12:51:08 +0000 2025,0,Indonesia Gelap! #GagalkanUUTNI #CabutUUTNI #TolakUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #TolakRKUHAP #SupermasiSipil #PerempuanMelawan #SaveRajaAmpat #SavePapua,1.95E+18,,yunohihi,in,,0,1,0,https://x.com/undefined/status/1949814881924042766,1.63E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 11:06:19 +0000 2025,0,@Txtdariiugm Kkn ke raja ampat dibiayai perusahaan nikel wkwkwkkwkwkwkwkwkw,1.95E+18,,Txtdariiugm,in,,0,0,0,https://x.com/undefined/status/1949788504550244500,1.30E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 07:52:34 +0000 2025,3,PIMPINAN DPR RI : TARGET PEMBANGUNAN DAN PERPINDAHAN IBU KOTA #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/u8LmbqOcJU,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949739399530573824/pu/img/j3xG6FpOJVciQP3m.jpg,,in,,0,0,0,https://x.com/undefined/status/1949739744008769565,1.70E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 07:27:25 +0000 2025,3,Salam hangat dari Sorong Tanah Papua! komisi VI DPR RI hadir menyapa mendengar memastikan pembangunan merata di Timur Indonesia 🇲🇨 #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/ainSZDMHAC,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949733158171394049/pu/img/LVNhCAPeYqwuAwYI.jpg,,in,,0,0,0,https://x.com/undefined/status/1949733415663919387,1.44E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 05:03:45 +0000 2025,0,Oi ini kelanjutan tambang raja ampat gimanaaaaaa.,1.95E+18,,,in,,0,0,0,https://x.com/undefined/status/1949697263204508089,3345254893,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 03:50:55 +0000 2025,1,Presiden Prabowo menegaskan bahwa sekolah rakyat bukan proyek seremonial #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/8uZZ4nDxxS,1.95E+18,https://pbs.twimg.com/media/Gw6mp9TacAA23xc.jpg,Kakang_Himmy,in,,0,1,0,https://x.com/undefined/status/1949678931734569464,1.41E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 03:50:51 +0000 2025,1,Program sekolah rakyat digagas sebagai solusi pendidikan bagi masyarakat miskin yang sulit mengakses sistem formal #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/gXUvZ7kPXw,1.95E+18,https://pbs.twimg.com/media/Gw6mow-aYAEGCpx.jpg,Kakang_Himmy,in,,0,1,0,https://x.com/undefined/status/1949678913921417570,1.41E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 03:50:44 +0000 2025,1,Sekolah rakyat terobosan Presiden Prabowo untuk putus mata rantai kemiskinan #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/f0GaTjzvLf,1.95E+18,https://pbs.twimg.com/media/Gw6mnK5aEAEXugt.jpg,,in,,0,1,0,https://x.com/undefined/status/1949678888654983649,1.41E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 03:45:57 +0000 2025,0,@SangerTea Pejabat Konoha: buat apa hiu jelek gitu raja Ampat mending di tambang dapat cuan,1.95E+18,,SangerTea,in,,0,0,0,https://x.com/undefined/status/1949677682154942908,1.86E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 03:44:13 +0000 2025,1,Dengan dukungan penuh terhadap RUU ini presiden Prabowo ingin memastikan bahwa koruptor tidak hanya dihukum tetapi juga dikembalikan aset-asetnya #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/FjHnT2CpHW,1.95E+18,https://pbs.twimg.com/media/Gw6lHwxa0AAJefU.jpg,Gadis_Desa19,in,,0,1,0,https://x.com/undefined/status/1949677244588392898,1.70E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 03:44:09 +0000 2025,1,Presiden Prabowo menegaskan pentingnya RUU perampasan aset sebagai bentuk keseriusan pemerintah dalam membongkar praktek korupsi #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/iVv8RX5lUR,1.95E+18,https://pbs.twimg.com/media/Gw6lGyobQAEVBSJ.jpg,Gadis_Desa19,in,,0,1,0,https://x.com/undefined/status/1949677228914303420,1.70E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 03:43:35 +0000 2025,1,Presiden Prabowo tegaskan RUU perampasan aset sebagai komitmen berantas korupsi #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/nV8N0uJFZU,1.95E+18,https://pbs.twimg.com/media/Gw6k-qtbMAAU0O-.jpg,,in,,0,1,0,https://x.com/undefined/status/1949677088321183864,1.70E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 03:37:08 +0000 2025,4,Apa pendapat kalian? #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/k0Tp361ToN,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949675221453295616/pu/img/lG7wW4A0yoOVz_bj.jpg,,in,,0,0,0,https://x.com/undefined/status/1949675464530051245,1.44E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 03:10:31 +0000 2025,0,gini masak iya mau dirusak alamnya &amp; seisinya... @KemenPariwisata @KementerianESDM @MataNajwa @NGIndonesia @NatGeoAnimals @NatGeoAdventure @NatGeoTV #SaveRajaAmpat #RajaAmpat https://t.co/PHYWPYqvSj,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949334846456922112/pu/img/-DW4rXohbY8GFC-Q.jpg,,in,,0,0,0,https://x.com/undefined/status/1949668766192992612,1.15E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 02:52:50 +0000 2025,1,DPR belum bisa mengambil sikap resmi karena masih menunggu penjelasan dari pemerintah #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/tflnGfcx9s,1.95E+18,https://pbs.twimg.com/media/Gw6ZXJ5bcAA4WPw.jpg,Gadis_Desa19,in,,0,0,0,https://x.com/undefined/status/1949664314300014862,1.70E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 02:52:46 +0000 2025,1,Sufmi Dasko Ahmad mendesak Komisi I DPR berkoordinasi dengan pemerintah terkait isu transfer data pribadi warga negara Indonesia ke AS #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/GvAlsdoXJk,1.95E+18,https://pbs.twimg.com/media/Gw6ZWQCbwAANv2f.jpg,Gadis_Desa19,in,,0,1,0,https://x.com/undefined/status/1949664299305337212,1.70E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 02:52:42 +0000 2025,1,Wakil ketua DPR Minta komisi I DPR segera koordinasi dengan pemerintah soal transfer data WNI ke As #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/ejO219pSDs,1.95E+18,https://pbs.twimg.com/media/Gw6ZVRba8AAyX1i.jpg,,in,,0,1,0,https://x.com/undefined/status/1949664282377081038,1.70E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 02:48:36 +0000 2025,0,ke raja ampat dan berfoto dengan kakak lucu dan cakep tracknya seru gak cuma jalan jalan doang! sempet nyasar kalo dalem goa tp tetap menyenangkan dan cantiiik dalemnyaa #saverajaampat https://t.co/cbr8N9N2Nl,1.95E+18,https://pbs.twimg.com/media/Gw6YZLebQAAgU98.jpg,unafferse,in,,0,1,0,https://x.com/undefined/status/1949663251035463768,1.60E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 02:48:21 +0000 2025,4,Sufmi Dasko Ahmad Minta komisi V aktif tindaklanjuti insiden kecelakaan kapal. #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/Vs7fghxljl,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949662543548645376/pu/img/GBL0N-5L1UBTmEG8.jpg,,in,,0,0,0,https://x.com/undefined/status/1949663189265969649,1.44E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 02:38:26 +0000 2025,5,Rahayu Saraswati kunjungan kerja reses ke Kampung batik Laweyan Surakarta sabtu kemarin. #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/hT9vrAHmZf,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949660305023537152/pu/img/ekTMzREO7k3RUS1P.jpg,,in,,0,0,0,https://x.com/undefined/status/1949660691335618709,1.58E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 02:33:15 +0000 2025,1,Mount Raja Ampat Rintangannya banyak viewnya cantik track lumayan panjang spot nya beragam dan ga monoton jadi ga ngebosenin seru bangett #SaveRajaAmpat https://t.co/NaMURePOo7,1.95E+18,https://pbs.twimg.com/media/Gw6UFkMbgAAplj_.jpg,,in,,0,1,0,https://x.com/undefined/status/1949659385875272136,1.92E+18,,rajaAmpat13.csv
1.95E+18,Mon Jul 28 01:08:09 +0000 2025,3,@und_cuckoosnest @ARSIPAJA Eh iya bener juga soal tambang Raja Ampat samsek ga muncul ke permukaan ya untuk sekedar komen kan masalah itu juga terkait masyarakat adat Papua juga ya walaupun juga palingan kalo muncul pun ngebela sesama kolega pemerintahan nya wkwk,1.95E+18,,und_cuckoosnest,in,,0,0,0,https://x.com/undefined/status/1949637971050901821,8.88E+17,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 13:48:40 +0000 2025,1,@jawir_solo @taufik_q Yg ngejual pasir laut ke Singapura mulyono ngasih ijin tambang nikel dikeruk dibawa ke cina dari sulawesi sampe raja ampat.,1.95E+18,,jawir_solo,in,,0,0,0,https://x.com/undefined/status/1949466973139849393,1.71E+18,,rajaAmpat13.csv
1.90E+18,Sun Jul 27 12:20:19 +0000 2025,0,Indonesia Gelap! #GagalkanUUTNI #CabutUUTNI #TolakUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #TolakRUUPolri #TolakRUUKejaksaan #TolakRKUHAP #SupermasiSipil #PerempuanMelawan #SaveRajaAmpat #SavePapua,1.95E+18,,yunohihi,in,,0,1,0,https://x.com/undefined/status/1949444740069605685,1.63E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 11:21:36 +0000 2025,0,Kasus pager laut sm tambang raja ampat ngilang bgtu saja,1.95E+18,,,in,,0,0,0,https://x.com/undefined/status/1949429962869784598,1.09E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 08:54:52 +0000 2025,4,KOMISI IV DPR RI : DORONG DIGITALISASI SISTEM BUDIDAYA PERIKANAN AIR TAWAR #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/5A2GipMPt6,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949392390701383680/pu/img/zKkVx4_ueUi7b3Jz.jpg,,in,,0,0,0,https://x.com/undefined/status/1949393034845569278,1.44E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 08:41:30 +0000 2025,3,Angka kemiskinan turun DPR: sesuai tujuan pemerintah... seberapa besar kepuasan anda dengan berita ini? #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/B22Pw7JOax,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949389600826540032/pu/img/ROTS-_Uu_rImoaAX.jpg,,in,,0,0,0,https://x.com/undefined/status/1949389674125934595,1.70E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 05:24:54 +0000 2025,3,Apa pendapat kalian lur? #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/G34uKJ9HSe,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949339771198943232/pu/img/7pfKEq8T8V-qGqdi.jpg,,in,,0,0,0,https://x.com/undefined/status/1949340196094230655,1.70E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 05:15:37 +0000 2025,3,Ketua Umum MUI nilai kebijakan Presiden Prabowo sangat Islami. #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/VIWMBM0WHd,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949337777650466816/pu/img/4adSwS3orkKCJUx1.jpg,,in,,0,0,0,https://x.com/undefined/status/1949337861259513999,1.44E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 05:07:40 +0000 2025,1,Acara ini merupakan bagian dari program presidential fellowship in economics and business leadership #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/tTmOz7GiX6,1.95E+18,https://pbs.twimg.com/media/Gw1uodKbAAAHYz5.jpg,Kakang_Himmy,in,,0,0,0,https://x.com/undefined/status/1949335858370187376,1.41E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 05:07:37 +0000 2025,1,Presiden Prabowo mengadakan diskusi dengan 82 profesional muda di kediaman pribadinya di Hambalang #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/XIB4CtHKLe,1.95E+18,https://pbs.twimg.com/media/Gw1untUbEAAtFti.jpg,Kakang_Himmy,in,,0,1,0,https://x.com/undefined/status/1949335845430792395,1.41E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 05:07:33 +0000 2025,1,Presiden Prabowo kumpulkan 82 profesional muda di Hambalang #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/pq0Jallyw3,1.95E+18,https://pbs.twimg.com/media/Gw1umuLaUAAs5Fu.jpg,,in,,0,1,0,https://x.com/undefined/status/1949335829945421912,1.41E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 05:03:35 +0000 2025,3,Presiden Prabowo berdiskusi dengan 82 profesional muda di Hambalang. #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/7GvIVm8Kq6,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949334649169453056/pu/img/6m1sk0yEstFqmSHq.jpg,,in,,0,0,0,https://x.com/undefined/status/1949334833957662994,1.70E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 04:56:03 +0000 2025,3,Presiden kebanggaan siapa nih?🇲🇨 #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/x5b6GaI2df,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949332585831878656/pu/img/95aSta26N6yOqVbO.jpg,,in,,0,0,0,https://x.com/undefined/status/1949332935846322397,1.44E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 04:10:02 +0000 2025,2,Rekomendasi tim was DPR RI terkait penyelenggaraan haji #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/pCRbmzcWYl,1.95E+18,https://pbs.twimg.com/ext_tw_video_thumb/1949320905978728448/pu/img/AYgJAXca9uk8L3pH.jpg,,in,,0,0,0,https://x.com/undefined/status/1949321354609586568,1.70E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 04:02:35 +0000 2025,1,Iya juga menekankan dampak karhutla pada kesehatan seperti peningkatan kasus ISPA. #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/EuH23K0vqT,1.95E+18,https://pbs.twimg.com/media/Gw1fvIBaEAAebqT.jpg,AzizLaheut,in,,0,0,0,https://x.com/undefined/status/1949319480338792454,1.44E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 04:02:31 +0000 2025,2,Novita Wijayanti menyoroti bahaya asap kebakaran hutan dan lahan terhadap transportasi baik udara maupun darat #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/mdk0szRWuU,1.95E+18,https://pbs.twimg.com/media/Gw1fuSoasAAsf88.jpg,AzizLaheut,in,,0,1,0,https://x.com/undefined/status/1949319465864417508,1.44E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 04:02:28 +0000 2025,2,Novita Wijayanti soroti dampak karhutla terhadap transportasi dan kesehatan. #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/c2FRrrVIYA,1.95E+18,https://pbs.twimg.com/media/Gw1ftbKakAA8hjU.jpg,,in,,0,1,0,https://x.com/undefined/status/1949319452241408498,1.44E+18,,rajaAmpat13.csv
1.95E+18,Sun Jul 27 03:49:51 +0000 2025,2,Surat tersebut merupakan hasil kajian dari Komisi III yang ditujukan kepada pimpinan DPR #SaveRajaAmpat #HideandSis_PressTour #GawinCaskey #HideAndSis #GMMTV #zonauang #IAMTHEFUTURE_TeaserImage #Jaehyuk24thHeartsDay Ozzy https://t.co/PlNtilGqE9,1.95E+18,https://pbs.twimg.com/media/Gw1c0wubYAAfYFM.jpg,Kakang_Himmy,in,,0,0,0,https://x.com/undefined/status/1949316277908160686,1.41E+18,,rajaAmpat13.csv
